ID	physiological_condition	immune_cell_type	Gene_A_expression	Gene_B_expression	Gene_C_expression	Gene_D_expression	Gene_E_expression	Gene_F_expression	regeneration_capacity	age_years	immune_receptor_diversity	response_to_infection	inflammation_level	weight_kg	habitat_location	resilience_score	reproduction_rate
1194	Recovering	Macrophages	94.2016674634536	93.184424754844	96.5962959274237	87.294373620943	112.354040119256	92.0752589215925	106.3	57	56.6	76.8	19	439.3	Southern	124.4	16.6
1195	Healthy	B_cells	67.191882508297	46.0774765575376	107.69641152751	65.3106084212039	103.055663808918	83.8196416007316	123.1	21	95.4	76	18.6	411.1	Indian	115.6	22
1196	Healthy	T_cells	71.1077164615405	84.7629389694675	108.427771886282	75.1978435768648	93.5806677082339	95.3652368599845	116.9	47	80.5	76.3	22.2	426.5	Pacific	120.8	21.5
1197	Healthy	T_cells	66.8981172854805	58.5450918118512	90.668344171289	72.3440558467295	101.093375362393	84.8545369193579	121.7	7	95.1	64.8	20.8	450.5	Arctic	126.7	22.8
1198	Injured	Monocytes	101.801160361234	101.884717657601	85.4192779709033	97.0323254661786	146.549190041148	148.215532266344	119.1	42	63.1	82.6	24.6	499.6	Atlantic	119.4	11.2
1199	Stressed	NK_cells	82.269828441584	104.682468124747	81.55898075912	104.212729296316	134.440969515456	94.418655027342	114.5	55	51.4	76	80.3	463.6	Atlantic	119.4	11.8
1200	Injured	T_cells	107.135552361176	109.431985458045	124.164167950044	103.652439919373	177.318993279753	157.471181101632	119.2	36	72.1	76	22.9	483.1	Indian	122.3	13.2
1201	Infected	T_cells	154.971421274906	168.027023137701	174.020169473749	156.93896689132	202.971481417261	179.501196063288	151.9	55	57.8	88.6	21.6	584.3	Pacific	131.7	12.1
1202	Healthy	B_cells	65.3967897902801	54.6718128544089	111.958056727015	73.7555527605114	95.5177024731705	83.3446721819285	123	8	92.5	75.2	28.7	513.5	Southern	145.3	22.4
1203	Healthy	Monocytes	60.6350398056536	50.1768921631688	89.771399374053	67.8639920779459	93.7326515106512	68.2081709293257	113.9	57	75.1	65.8	24.4	501.4	Southern	133.9	21.5
1204	Injured	B_cells	106.168573374856	113.175285261099	101.323653280748	92.830889514257	150.729704855604	134.737202834009	121.3	8	81.5	79.6	26.4	655.9	Southern	172.9	12.4
1205	Stressed	B_cells	82.0471315899773	98.3915266276731	76.1425841791455	100.393619717498	126.256187228145	83.6078737421132	96.2	6	81	78.9	30.9	338.9	Indian	108.2	10.2
1206	Stressed	B_cells	81.2679966500866	95.6800976245672	80.972398480474	84.3391779396279	115.005706764599	102.003581687295	105.9	37	66.1	77.8	21.6	454.2	Atlantic	118.3	11.1
1207	Injured	Dendritic_cells	117.57792622814	121.420409079798	123.964781036267	111.086889181067	161.14361332766	162.85308215323	131.4	11	78.2	88.9	28.8	434.7	Arctic	124.6	11.5
1208	Stressed	NK_cells	103.440297540535	116.0013143657	101.738726756688	108.728723929885	138.824812495601	106.122785937752	115.4	47	59.6	87.1	69.2	469.4	Indian	113.7	9.2
1209	Infected	Dendritic_cells	155.636401690523	181.141464666681	179.812931162883	182.871849454674	195.213721013626	190.647940215658	133.1	42	67.6	95	26.4	522.8	Southern	141.7	11.3
1210	Infected	T_cells	149.385415939275	175.58060644472	168.107759830425	169.128230288424	178.13306834598	181.178356442046	133.6	45	55.8	88.2	23.8	576.7	Pacific	136	12.6
1211	Infected	Dendritic_cells	161.640419489772	174.791673718585	168.762755610888	168.180834458049	184.550771672601	218.865413958774	135.3	46	62.4	77.8	26.4	566.7	Indian	140.3	13
1212	Healthy	NK_cells	76.9505559523654	81.4338062399871	108.507363260822	81.259689525132	104.479525856978	72.777640479658	125.7	48	77.5	60.6	70	448.9	Atlantic	116	24.6
1213	Stressed	T_cells	84.3995429925531	93.6375354608631	84.3667322915881	101.663575825662	106.148007435223	112.333002335837	96	47	59.9	81	17	436.9	Indian	113.8	11
1214	Infected	Monocytes	136.34161079968	155.786240585823	137.543814891875	170.244701036905	171.202646591081	178.2211031776	131.6	38	67.3	68.3	28.6	580.2	Southern	155.4	10.4
1215	Healthy	B_cells	73.5280931443228	64.7682492385705	97.9299367982077	68.4659079608794	87.9815356766969	86.7986001752594	118.3	13	97.2	79.3	27.4	471.6	Atlantic	121.6	21.7
1216	Infected	Dendritic_cells	155.659904760369	173.832736401569	176.440003919535	182.99258357168	191.104561414578	194.752777071708	142.7	45	61.4	73.8	24.8	454.3	Pacific	117	10.9
1217	Healthy	Macrophages	68.4423709972078	62.2144441601049	106.864661653125	72.2922647622004	99.9502466337775	81.0272406213063	120.7	24	92.1	81.8	28.6	606.7	Arctic	155.7	22.9
1218	Injured	Dendritic_cells	119.14464436062	113.760748886988	133.873831185199	109.860551539904	172.520367181104	166.298846629184	127.1	31	70.8	72.7	26.3	453.2	Southern	128	9
1219	Stressed	T_cells	85.9389520457919	106.168054818231	79.1161620272412	87.6002622304036	114.328682633867	97.5241806253312	97.7	45	61.6	64.1	23.4	535.2	Indian	123.1	9.8
1220	Infected	Monocytes	140.038638340592	151.422352990943	149.260609627124	168.970026529985	161.172263227363	172.477642722638	131.1	55	61.6	91.7	28.3	672.4	Atlantic	136.6	11.4
1221	Injured	B_cells	91.6149500754044	109.325333119788	123.576341313796	97.0140048106694	146.12230693055	145.858267877627	109	21	80.1	59.9	26.7	528.9	Pacific	115.9	11.1
1222	Stressed	NK_cells	78.7782797393059	108.199069857479	89.8842068970736	102.141783394492	106.675420452365	101.271550839244	100.4	60	47.4	57.8	75.7	520.6	Southern	128.8	9.1
1223	Healthy	B_cells	66.4416565244105	64.4366953718892	99.7655490245409	66.1577820429327	94.8444552895742	88.0083269170012	117.1	5	99.2	78.2	19.2	416.4	Atlantic	114.5	21.5
1224	Injured	Macrophages	94.972741204586	101.032205057838	115.069340656983	110.999533621372	146.958794769803	143.49963021822	107.2	43	62.3	71.5	24.9	548.1	Atlantic	117.4	11.7
1225	Infected	NK_cells	137.419755821362	188.493665828002	157.799130508044	183.094549099327	193.766448169043	191.263093663773	133.2	6	89.1	85.8	118.7	469.5	Pacific	118.1	13.4
1226	Injured	T_cells	105.415484447178	113.362113547835	106.396109689739	117.253298194763	160.046637777274	154.996996499878	116.3	54	50.1	72.3	25.6	593.9	Indian	139.2	10.1
1227	Stressed	B_cells	84.8057135006578	102.439009665141	88.2685392713715	79.4952290317191	110.293466581054	104.129428146134	105.2	9	81.2	86.3	20.4	483.8	Indian	118.1	10.3
1228	Infected	Monocytes	145.4498341046	164.250267667044	167.023718615047	162.407283909255	160.767092708406	174.369432257757	124.5	23	80.4	99.9	31.5	505.9	Pacific	119.5	10.5
1229	Stressed	Monocytes	76.1444273778567	96.0354124269129	90.172108093238	76.8266479744636	108.883311274576	85.5966162221594	99.7	8	76.2	80.7	24.6	581.3	Atlantic	123	8.6
1230	Injured	Monocytes	84.5865124210586	105.835960824786	96.4871221689109	92.1032991298167	137.730762604488	137.578169024796	110.3	16	74.8	62.4	17.9	457.4	Southern	129.8	12.1
1231	Infected	Dendritic_cells	149.41119704177	176.641205156653	181.605948786162	183.634423221428	189.86394327517	206.601932810328	137.3	34	67	74.5	23	469.3	Atlantic	111.8	12.8
1232	Infected	B_cells	135.285680977128	155.191828469066	163.274927360625	148.541935151395	169.703873108153	171.186880981624	120.8	58	55.4	83.3	31	655	Atlantic	132.1	11.7
1233	Stressed	B_cells	74.414830111024	90.6641878115709	84.7059210111446	89.395451209667	107.260812589038	97.941427932703	96.1	12	73.2	80.8	19.7	477.8	Pacific	114.3	10.5
1234	Stressed	T_cells	96.7171514820751	106.981535034771	105.564265561043	109.891436412055	109.138413830085	104.354870034572	107.7	29	69.6	79.8	19.5	497.9	Indian	121.1	9.3
1235	Healthy	Monocytes	53.1035081705686	50.6645899752003	94.5575766610701	68.8713181799894	91.8927451803121	74.9747813632124	117.8	47	79.3	68	25	562.3	Indian	133.5	23.1
1236	Injured	Macrophages	98.6850659090757	121.810105205792	103.901808076159	110.049291224983	151.346550523042	154.047910784195	114.7	25	76.2	84.1	23.1	517.4	Atlantic	120.4	10.7
1237	Stressed	T_cells	87.6772685428592	102.54695341765	78.8325355002018	98.0908074646068	123.447681468335	99.6520520040413	107.7	35	65.6	66.2	31.7	445.2	Indian	121.4	9.1
1238	Stressed	NK_cells	82.6827790814193	116.349296345474	103.404785036829	97.9996894314308	115.630436010477	92.7107825924821	100.2	33	67.1	88.5	77	457.5	Arctic	142.5	9.6
1239	Infected	Monocytes	155.108782912807	157.374052600416	159.63129116732	163.116347829641	169.213939029549	164.886655524379	134.3	57	57.3	89.6	15.6	498	Arctic	145.9	12.3
1240	Stressed	B_cells	84.2223467372814	108.193486607564	81.4311325251746	91.7205093182067	100.502079222116	116.285934257933	87.6	6	78.1	83.8	23.4	556.1	Indian	131.2	9.3
1241	Healthy	B_cells	73.0348397689619	70.2962088115816	100.445785083487	74.9133347817047	105.999385840697	77.4716615484606	116.4	59	71.8	62.9	26.6	361.9	Pacific	101.3	20.9
1242	Infected	NK_cells	155.565795019977	170.876805250408	179.47454696535	175.249382999195	195.812933488295	186.753435640587	140.3	22	79.9	89.1	111.4	493.7	Atlantic	113.8	11.8
1243	Infected	Macrophages	150.662824868107	165.120380984411	172.99619076486	167.585406155708	184.155746304038	178.101136866014	131.9	44	66.5	77.4	31.1	490.8	Indian	124	12.2
1244	Injured	Monocytes	88.7989299381246	115.656972230519	108.282185482604	94.4493685918204	136.096166589676	143.329780480692	111.7	7	88.3	90.7	21.9	480.8	Atlantic	121.5	10
1245	Infected	T_cells	136.397646687637	159.69120022709	162.966830168424	165.711460019914	172.568893567342	174.695027895044	129	25	79	93.1	23.3	496.6	Southern	127.1	10.3
1246	Healthy	Macrophages	64.8560158444552	61.3377996999288	100.868908223799	64.1700591603949	105.599503678446	69.2289136401789	130.9	39	78.3	67.2	33	512.5	Indian	125.7	24.2
1247	Stressed	T_cells	77.5415753339371	104.393861954769	94.6130769493013	103.421669635771	122.352836356764	103.566551817622	92.9	25	72.3	55.7	20.4	621.3	Southern	152.8	12.2
1248	Infected	Dendritic_cells	146.799125767841	167.18443971548	165.799447694749	174.159444111486	174.327647789432	195.973086946101	128.6	43	65.6	78.2	20.4	471.5	Southern	122	10.6
1249	Infected	NK_cells	155.313484602373	178.666596444674	169.453849058526	169.595669010913	188.19139612052	171.628871735737	133.3	45	59.2	97.1	116.5	591.7	Indian	133.4	12.7
1250	Healthy	T_cells	62.7018981153614	75.7026353568987	87.8015492700815	42.1262015484758	92.0468353748948	85.9251053625735	120.8	19	92.2	78.1	19.1	540	Atlantic	124.5	21.6
1251	Recovering	Dendritic_cells	94.3363084075332	114.488369410898	112.382098200342	108.067951220077	132.899669466063	109.749417059936	108.8	39	58.6	74.8	24	606.6	Arctic	168.9	17.2
1252	Healthy	Monocytes	63.1320977731315	59.3401808977275	93.8657469378948	59.9016318830366	93.9168050214158	65.3930884970838	117.6	40	80.7	65.8	27.1	510.2	Southern	138.4	22.5
1253	Infected	Macrophages	146.520945205404	157.144620786774	160.036856518893	159.369577445117	172.072887279628	192.337200525601	131.5	59	55.2	82.8	17	593.6	Indian	135.5	10.8
1254	Injured	Dendritic_cells	112.748383155616	115.084216332414	129.337267835083	118.127208328855	157.486407586673	170.271346438824	120.9	40	65	72.6	26.3	493.2	Atlantic	119.7	10.9
1255	Infected	Macrophages	153.698097372859	169.200673299163	167.152248847266	161.555050637477	182.332560870684	184.475454057665	126.1	38	66.8	72.5	33.5	403	Arctic	131.4	12
1256	Infected	NK_cells	150.327921633877	179.784097644989	173.047350148789	164.979836267019	190.510487658277	189.439236567779	136.6	10	89.1	110.6	97	520.3	Southern	140.2	11.9
1257	Healthy	Macrophages	53.3042418625775	53.2152946699381	99.3397016063018	71.3519553712749	78.9742700355553	77.1464909224681	112.9	17	93.9	72.4	26.2	449.9	Indian	120.8	21.5
1258	Infected	NK_cells	155.90596679403	174.112851603068	168.030539867058	169.385603359886	192.104444653536	189.26325133646	132.1	54	50.8	84.8	115.5	442.7	Atlantic	108.8	11.1
1259	Injured	B_cells	110.028286608466	97.8962024896201	117.85501030727	109.658636983184	161.641022820407	142.504027341346	127.8	59	62.4	60.6	31	485.5	Atlantic	120	10.9
1260	Healthy	B_cells	74.6324537603531	64.8293104814016	90.1304302193508	50.5263374610712	90.9938746955827	65.9175935401198	129.6	46	78.9	58.3	28.6	445.7	Southern	125.9	24.1
1261	Healthy	T_cells	77.9019965185742	73.5691392012466	81.0098496007935	71.0056127830384	104.322932360401	80.9312242576577	127.7	26	90.3	74.4	28.2	468.9	Pacific	109.2	22.5
1262	Infected	Dendritic_cells	149.405921674937	184.888670786527	186.403813488819	184.345907833897	192.170319761187	200.738790847066	133.6	27	72.8	101.1	27.9	580.8	Pacific	123	11.3
1263	Infected	NK_cells	158.694558887675	172.916294429758	176.345305270705	160.72732205835	195.82700410929	191.734460282966	137.6	46	60.5	99.7	100.6	517.6	Indian	131.4	12.2
1264	Recovering	T_cells	103.595741703175	106.259613066946	105.138939621685	91.5869931957895	121.733574853812	112.868091587021	108.1	48	54.5	79.4	23.9	546	Arctic	159.2	16.5
1265	Injured	NK_cells	100.101476835103	117.882217166886	114.816829752842	107.686245975372	157.222078453058	170.855052450499	116.7	31	69.6	69.4	78.4	577.8	Indian	138.5	11.9
1266	Healthy	Macrophages	59.7464591999721	68.6798568131122	107.82467653622	68.4770640312284	98.9263113380204	97.5610466236269	115.3	33	79.4	62.2	21.7	423.5	Arctic	124.5	21.9
1267	Healthy	NK_cells	89.9246225239539	71.929009112712	108.725528131301	82.2746778964619	115.149332311405	81.8861597873976	136.5	47	80.7	84.4	65.5	572.8	Indian	134.9	24.6
1268	Stressed	T_cells	84.8365978507884	107.291839881117	91.177107363673	104.239363741093	116.909421893512	103.331134580455	110.8	27	71.1	68.2	18.4	476.9	Pacific	112.6	10.9
1269	Stressed	T_cells	97.7456955659316	95.2065718376742	72.8230121232464	99.5434138911742	122.089575203197	88.3687840909255	97.5	37	70	75.4	27.8	559.1	Atlantic	122.8	10.4
1270	Recovering	Monocytes	102.922596996785	98.394709000908	104.586312388027	96.4127398355925	123.439249657541	86.5893531225952	104.9	51	56.9	73.2	24.2	464.3	Southern	133.2	17.2
1271	Infected	Monocytes	144.085936132434	174.727449206574	163.345985854658	162.131331503393	186.37640567871	173.282154171799	139.1	18	79.2	96.2	37.3	440.3	Indian	112.9	10.9
1272	Infected	B_cells	137.119198902922	170.571079575701	151.027851294245	157.970397299663	171.597928717548	170.461281747807	139.1	40	59.5	89.9	33	423.9	Atlantic	106.5	12.9
1273	Healthy	NK_cells	86.9974527778662	75.4079905920696	96.9094293861115	75.8505979202067	102.097069072582	80.4598621836682	119.4	52	80.2	64.3	64.9	478.4	Southern	126.5	21.8
1274	Infected	B_cells	151.983966790261	154.003120546403	167.310370551756	151.341950073663	169.921445446132	177.036952432431	134.2	43	62.7	101	27.4	481.3	Pacific	115.5	12.5
1275	Healthy	Dendritic_cells	74.0635099559069	84.7480098234023	120.904764661216	90.2553463666551	95.4464868776917	81.9904606922304	121.7	35	87.4	73	27.5	369.2	Atlantic	106.2	22.4
1276	Injured	Dendritic_cells	126.467892084218	130.046810313185	123.344568101804	121.32125847586	166.759200775533	167.492158899027	129.4	49	57.2	67.6	21.3	463.7	Arctic	134.5	11.8
1277	Stressed	Monocytes	91.3022015613507	82.7806903351716	78.4774906134573	89.5579979798189	117.115321173509	95.394266171774	103.4	29	67.1	73.2	25.1	617.3	Arctic	172.7	11
1278	Healthy	T_cells	88.2173000976825	67.0962623660647	106.091009816775	69.7177566761655	98.9151047200232	74.8660351204534	120.4	53	73.1	80.8	24.4	571.9	Indian	124.2	23.2
1279	Stressed	B_cells	66.1306993116645	102.426420536359	73.6008412014163	89.4369093359591	111.480581260142	106.518449673837	92.3	57	54	70.5	27.6	461.5	Atlantic	122.9	9.7
1280	Healthy	Monocytes	67.8926858007146	55.1413295612361	93.5140100968904	59.9092334634875	96.1972249012328	57.8897888674489	113.4	43	86.1	86.2	27.4	555.2	Arctic	159.4	21
1281	Healthy	NK_cells	79.4069293138004	69.4738290091781	111.909249748577	92.139629566309	113.060636366949	90.6520800859612	129.9	49	79.3	45.1	71.6	552.4	Indian	127.7	23.3
1282	Injured	NK_cells	101.84818343527	113.696990080855	123.317417473525	108.697367899701	159.226369495065	157.333187361935	114.6	60	55.3	65.6	81.9	551.6	Indian	130.5	10.5
1283	Injured	Macrophages	100.244434741951	119.917430245249	118.659589346187	100.785032517985	148.713007076258	152.221625147191	117.3	21	78.5	89.5	23.2	506.4	Atlantic	123	9.6
1284	Infected	B_cells	145.95779438789	170.641259017758	173.582927274389	162.673430041229	164.251523351563	193.275928177737	129.9	50	58.4	75.4	31.3	553.5	Atlantic	123.5	11.3
1285	Stressed	Monocytes	66.9277983903756	84.7975266692675	76.4067472915964	92.4850754348933	120.508578801611	98.9218378722987	100.1	17	69.8	72	29.1	520.2	Atlantic	125.3	8.4
1286	Healthy	Monocytes	60.6429766035443	75.3580765247045	106.264366857838	66.1301902824882	75.8739460328496	75.3297140782893	120.5	46	75.3	50.1	22.7	542.1	Southern	138.9	21.7
1287	Infected	B_cells	150.575709777771	157.195673602734	156.941823270653	166.379244710606	182.806054821301	175.161453971623	142.8	50	57.1	82.5	27.2	485.1	Indian	118	12.5
1288	Healthy	Dendritic_cells	86.5903973201684	64.5203863023256	99.7269424265682	74.431402868135	101.105423391809	86.7920393576454	130.3	20	98.2	86.7	18.4	574.6	Pacific	125.2	24
1289	Recovering	Dendritic_cells	97.5133590158196	126.557674289264	125.872136951189	122.92560758438	145.62710374501	93.7301383117223	105.7	21	78.4	86.8	25.5	598.8	Southern	142.3	16.9
1290	Injured	B_cells	107.09953320433	91.8875865510074	121.044335014669	101.662668369274	147.21206732687	151.111592414014	125.6	48	56.9	70.3	23	541.2	Pacific	113.8	12.4
1291	Injured	Dendritic_cells	108.498325524448	129.865220915448	142.706384274672	98.0694780101279	169.817637651263	149.181837896255	120.8	60	49.6	63.4	20.8	434.2	Arctic	133.9	12.2
1292	Injured	B_cells	103.179209996225	113.834338172512	115.09150719543	95.6731314509067	149.601441127157	157.361613925177	114.1	12	83.5	73.4	23.5	379.9	Indian	111.8	10.9
1293	Healthy	T_cells	62.16937525616	64.6554419280096	108.507022457359	83.617181387741	97.0939237772227	78.1391740266625	112.8	56	72.6	60.8	25.1	487.9	Arctic	146.4	20.3
1294	Injured	B_cells	101.289434278972	116.269110094906	113.068879773084	105.406614622528	155.32576481427	147.405882128983	111.5	41	61.9	79.7	23	478.1	Atlantic	110.9	10
1295	Infected	Monocytes	138.012561842598	151.462415868673	176.511420866649	159.906699690352	175.583421163905	179.0141999719	134.3	9	92.1	86.3	24.5	395.8	Pacific	110.9	10.3
1296	Infected	Dendritic_cells	172.470995528696	169.676115076889	181.761748633495	175.961850013244	197.370570307056	189.637962639487	144.7	34	67.1	72.4	21.5	519.6	Atlantic	115.6	12.1
1297	Healthy	Dendritic_cells	87.6833762518617	64.3396563091063	104.147228424053	95.47369492797	96.597956872928	95.4811115765877	115.3	18	97.2	55.8	16.4	530.6	Indian	134.2	21.3
1298	Recovering	Dendritic_cells	101.320359343633	121.755411636593	101.49256056252	110.366919612304	132.908371982977	102.46000550374	108	5	76.2	100	24.5	491.4	Arctic	140.4	15.4
1299	Recovering	T_cells	97.9794067354286	113.069595935922	106.391925064197	104.899536956189	120.904233732883	98.9215237788089	109.4	9	76	94.7	24.6	485.5	Indian	125.6	16.8
1300	Recovering	NK_cells	87.2654663323052	114.912997508708	112.780731242576	112.31459551999	123.724443645314	115.541504865561	104.2	50	59.1	58.5	74.9	592.2	Arctic	159.8	16.7
1301	Injured	NK_cells	114.345304502578	110.130843973806	120.669340806278	97.1351697417727	160.148952787801	152.897137355551	125.2	12	82.4	83.6	71.3	437.3	Indian	110.6	9.5
1302	Stressed	Monocytes	74.8272804655777	94.5400438977955	81.144746182808	85.7009380033813	115.293322169132	94.1107379155353	96.6	42	59.8	60.7	22.5	510.6	Pacific	116.4	9.6
